MSSubClass,LotFrontage,LotArea,Utilities,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,CentralAir,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fire0laces,GarageCars,GarageArea,0avedDrive,WoodDeckSF,O0en0orchSF,Enclosed0orch,ThreeSsn0orch,Screen0orch,0oolArea,0oolQC,MiscVal,MoSold,YrSold,SalePrice
49.408946056550946,54.304852933633974,15742.544613803511,1.0006949167717212,8.041974469720168,5.052838428719892,1994.6098134179613,1996.0465627168571,568.7233185270048,787.2827351177667,4.568022984309492,1234.64019223359,2013.4853886901683,0.9973029086668539,0.9826071837521357,2043.0607996081544,1178.9678609177456,-1.8742028029829199,3254.765326836723,0.9972760559240065,-0.006962664030514064,2.007770449985989,1.0104886110391782,4.006494189367245,1.0194940595160065,8.964253963561978,0.9630012641770033,3.0873224262446057,653.853953821679,0.9922130514962298,269.29409858882286,84.81788232413243,-3.0763084165338492,-0.5021523995964442,2.089494270896393,1.7389187554531023,0.0,41.16669090584596,3.0976818142719433,2010.0818023069323,417441.86061923293
33.47414843912563,59.91582305214312,7595.613288391127,0.9991291253838797,4.911139627165212,3.9649694958537074,1909.3239720102551,2007.6458879083712,-8.653412461795511,243.3522888791491,453.1678534059309,299.04832864045943,1016.6655365222174,-0.00033951267005773075,0.0032455991037960642,1016.3036140133197,-4.336291742530121,-1.066385929051031,1049.7586263683324,1.0096684102554714,-0.011130247315969788,1.0295857774303918,-0.022377742000541073,2.051436313958278,0.9833518181103593,4.105025789544712,-0.02933685116947835,0.9970059402501629,275.3378758319707,1.0091227388168151,-8.55368127279065,31.56562394085575,224.89086197358688,-0.5452915787725693,-1.112441843041645,2.9256780673748493,0.0,20.521089268581566,6.280744555930309,2008.803871556705,85933.7842924928
57.12763775554866,62.9541454516482,8857.818919510171,1.0013016898508063,6.919321180902182,4.938177252766595,2003.3575371966276,2003.6643180793058,8.184866534602063,1.4657682554526574,7.694131995358337,829.31093811133,824.9746180542276,0.9963620266816514,1.0027389065185885,838.4878120649063,865.9131479987204,-1.6445599596201401,1713.5462710783981,0.0012591984969160307,-0.006380602731367851,1.9761790944002324,0.946653170703495,2.9813328566173767,0.9804006870281816,7.030352366561535,0.9939591303573382,1.9744244059081657,449.1605148418586,1.00063620512623,101.58421483393192,55.17061895076259,-5.549699241614912,0.5829607882712449,-0.9653896921936168,-0.1822551756759701,0.0,9.235185083862909,4.9418573513567345,2006.8935208856012,181847.65990222624
57.477258788109175,62.7862645720647,7833.47530865673,1.001546214823289,6.045070071126101,5.085415771559683,2003.566129465623,2005.3695016429992,5.226975588376561,741.6912934803809,8.298541705736337,61.626729881866005,869.8289694611657,0.9955586365278627,0.9899570047331212,877.7740598468736,769.02816987192,0.6227932101020734,1599.2971924369772,0.9637378747062977,0.010253426660283681,1.995754647526189,0.9913041703027532,3.010262658815787,1.0001451762585363,7.973769098269684,0.9688169397394978,2.0395087362590094,393.9953316984587,1.0094390365867862,98.41784919055645,75.1558362395665,1.9480831788237836,1.136390181146723,0.8851323240435722,-0.2671533075661503,0.0,-13.332985296570506,3.95970562162348,2007.9130913295298,187353.54000457408
23.43006409105753,88.89671867004144,10354.978819348238,0.998331802872595,7.99152601378374,5.966782604635179,1993.551877776248,1995.2465674149075,649.3844382672214,1698.2448493986212,16.238572940525533,387.2475941092218,2127.549012518113,1.00747012782261,1.0011633393169355,2076.3435135643344,19.631104661557814,-0.1903067612946162,2095.007134873314,1.0046628554984771,-0.015061509082748534,1.969417824235484,0.9752915238147231,1.9410844565061727,0.9922946726006211,6.999158943071748,0.9990671934547101,2.986431557888407,841.5887420810291,0.9973172875395494,229.87472946539444,48.11407423529934,-0.6511704816767953,-0.36567904640005106,-1.5561915197648466,1.874759658829261,0.0,4.603943714729784,7.872475729375336,2008.0297171305074,351086.2008324869
17.559141255513346,63.80973468932043,8273.580511175995,1.0015964614112927,4.978798777715222,4.982758480389261,1965.5405080293797,1963.0416063894568,-19.142955524075884,307.73827075041487,594.866877546241,-14.266485930807246,917.1175410755376,1.0019239908425286,0.9836656025207916,888.3835388237424,-16.96910856858747,0.9618047765363316,922.9571512679069,0.015255765799294416,-0.02211158477872953,1.042297202882438,0.0008491164961483391,1.8897263552846333,0.9932712624700312,5.076028074543028,0.008810161789374858,0.971904980333808,291.93471848154286,1.0082206914558538,-7.257414119210972,1.9373415587733307,-0.8105058436512536,-2.147421900677402,-2.083734199428882,-1.900265574443236,0.0,53.338331903012346,10.960294694523942,2006.0457579405836,111711.53566412108
46.207490172854435,-1.4111287209199215,12112.971906260333,0.9980629524894213,3.9980024105560945,4.011110735019359,1920.1995342550827,2006.6347662674557,-5.887176521386775,25.133939733333836,-2.5108162771327507,688.7664180905804,732.0315966977975,1.0028719306207734,0.998627279912304,1307.4033994835352,494.6032755318241,-0.14580012367461267,1747.802343894195,0.026757318132530097,0.016429999352055275,1.957911747228742,-0.005611210943244235,4.008204057216427,0.9951431827288765,6.9852286656670515,0.9859429025906127,0.9712304870027393,347.5290883222462,0.987952075493553,47.681096199104985,3.7185039663826394,-2.833426941979717,-0.28343545914105417,-0.21451634230895827,-1.5121084584988744,0.0,-9.124471025287312,5.864721553997819,2008.973926968912,111902.5458049585
18.444450487931576,-2.1720639735761047,10902.866981461795,1.00139664386481,5.05176028297352,6.0732687619827725,1957.9337887258519,1993.45015198875,172.96551415544033,1298.2052065181056,3.080705943873907,133.75996279393217,1396.1000227049099,1.001479338260365,0.9957457214404078,1393.1707739095377,26.02415276234401,-1.4052795857713523,1350.9928810767713,0.9924598959961519,-0.01074045888399192,1.0038050548886899,1.0197996199599035,2.8957982203316424,1.0072287254425045,4.991937625541014,1.036694891025853,1.979076844651678,511.7032140782461,1.0193128354203582,10.499954641919956,3.9164171860396952,-3.549468452034503,0.044945551340357215,96.08341426397304,-0.542222998958571,0.0,-19.195875402039047,5.229276439988913,2010.0156366392596,124390.60307890503
19.423095522320384,-1.3304878480493736,20775.29739679199,1.001200474076482,6.887060531441666,6.92676282819968,1968.7215390752874,2002.549966152238,-10.202892428416353,290.17217540533596,57.53404990304194,1161.1815240135468,1587.3768669269782,1.0014911296325066,1.00084083010382,2141.8275771384733,7.725266607306405,-0.18576247626001396,2155.21839250143,0.006520184342701754,-0.01029064392302773,1.963417138717141,0.029769467014576445,3.0248260555342603,1.0098632327342165,8.992951439541523,0.9477271647957728,2.0672304027748134,508.99852084626565,0.9976244613384627,1.4328498908724154,81.30796969598782,-1.3382491915592551,291.5490289998028,4.263315716742711,-0.3442640678499638,0.0,10.396745792513096,6.051517117434641,2006.0541746221643,260163.7643416669
55.947372273914404,66.24147253779951,8696.971208950636,1.00085190415759,6.911279556873546,4.979704027614089,2003.9585881717367,2008.1177292464326,101.30315124202019,837.66227357815,2.920031719556811,316.428049991846,1092.2417665444955,0.9984203020401233,1.022530842829655,1067.5681295596798,411.45070824733835,3.05392775171759,1534.0216069806463,1.0057387141863647,0.0053518623089654,1.9951069453889263,0.01810387679020116,1.9843047233259576,0.988303917253486,7.002688069580054,0.03568299954348871,1.9689237529547534,429.38930526151364,1.0017751378962843,7.139548363892661,166.60313277868374,2.6200775978507767,-0.9618958295243102,-2.194300314459394,1.6341951542416084,0.0,-20.63782201651906,10.028638278826097,2008.994117657195,239205.03383103115
59.49714283545871,66.98118066058562,8431.84253525795,0.9989263431869619,8.055701915309164,4.975171976763694,2005.255549265437,2008.8963003015772,276.08149274130216,-28.841662530960043,-11.298433870629365,1491.3919235733401,1520.6128061629354,0.9909657429558515,1.0101813746149289,1470.7334110649433,1059.616408648423,2.2360876261651765,2583.0818343999454,0.03702367857940732,-0.01268422604343363,1.993439705206282,1.0048600394169585,2.9722844579780627,0.9899849984689999,9.95210177874446,1.0159733895333278,3.07169857772257,857.3877423392946,1.0263708507031253,0.5206807604420456,143.3114341486845,-3.433175624317529,-0.764611663065909,0.6655587744642142,-1.3812106092281018,0.0,-1.235455994710815,10.993128150282638,2007.0099867049357,267156.3510162969
58.0986593480743,97.3320170687068,9311.06641949307,1.0000354386948207,6.010562836500375,6.019253521782178,1963.1096278524199,1978.542745307182,267.4892440922287,455.2708266164991,-0.5826743302819967,404.2871575362417,814.0862054101,0.9998094172678271,0.9996559171068755,1121.5842380072522,844.2550185504034,-2.1559636273357907,1958.9040031599436,0.01725380172930432,0.9989715443386922,1.0261834089847204,1.0194930420790969,4.003071463137537,0.9880528412359547,9.059119752150407,1.008679797106441,1.9498005377162158,542.7941998923823,1.0092605402208923,1.9722599523175093,52.25073667253667,-2.4930130452165224,1.7241431830008067,0.9390340056552661,-1.3385256237475152,0.0,60.27295999137884,5.761647890710877,2007.0136860705832,167328.38329296742
18.723521699292178,71.438986657796,8816.37262644876,0.9988424196176932,4.91478163009346,5.955632914890467,1963.7544462537212,1963.7870662630742,13.14862667398127,336.09869028548195,468.18044738644625,143.95699956069245,896.0771509403046,1.0107547114297166,1.0091620425344057,916.7293524895539,-6.20582169897697,-0.5930196305840821,899.8307502891294,0.009605719768646133,0.9967127325344133,0.9652310450284619,0.021046110692890134,1.9962238514705222,0.9929691426668329,5.010632881788731,-0.05116222772693729,1.0487753775017612,406.2475800996125,1.004782592897965,1.8880650750453007,-0.2819209661072242,-0.6957775045308173,1.8229580439276072,0.003002553860787662,-2.2855159703565806,0.0,-2.484362482424256,6.863089702690181,2009.0786012271728,115958.19192099923
20.053602020245016,84.94233047594476,11774.085107905408,1.0026754840148187,8.128220134398768,5.017471597489622,2004.8373453094105,2006.676988739722,219.40771896695875,1459.7869754158514,3.392045615419298,410.4334856157366,1893.5712788097278,0.9955463720876563,1.0036354669431504,2031.7957685133217,23.71462185773867,-2.0194480301304867,2042.318365947448,1.0097099624159263,-0.004576071501766912,2.047901371197067,-0.021447959694798555,2.0787905284919868,0.9928785461805091,6.932895021471008,2.0158625616661934,3.0171827442419006,885.9477430584767,1.0038375324883744,318.7176345717045,63.900150601994824,-4.648592198625686,2.1217039154060644,-2.2304177281779176,-0.1871786259704395,0.0,-1.5263689351450827,2.9671157877213616,2005.9727967712863,377046.86470316205
17.846536709483455,68.90679089957554,7233.9340631736195,1.0001724884527883,4.955990791151049,7.010225171436481,1954.4218914715093,2007.9019496982592,0.16206068064221785,751.2293679857445,3.180287543377673,334.8295564979417,1070.8123013923569,1.0001305568234693,0.9980937711792729,1067.131888812766,0.9777435998716022,-1.131409768134373,1069.1628280645537,1.0235726997642136,-0.010273719923036412,1.0242950061459284,0.021385502940317352,2.985514722917996,1.0008555104188168,5.107115560438229,-0.02359880194034655,0.9572571607470224,256.9516223460284,1.0127461818615737,7.680049791124705,45.98882835448225,3.4801113665504593,-1.4168161642803827,-2.921734426454288,-1.6513927405920719,0.0,-15.058304613482266,0.982640937752253,2010.0161345457636,106517.63983186807
20.539788147659575,49.49801252659796,12647.053365181868,1.000549838158041,5.985867702730597,5.039373991951516,1985.4772396294447,1984.966227163741,128.73133168087602,1409.917767935872,213.47039224197704,4.1366827283312695,1595.5850945958869,1.002697443775295,0.983386824608171,1659.8561439280193,7.430249403035826,0.11339630757371966,1657.1009275983768,0.9956908464247733,0.0025471028120737766,2.013564472281806,-0.0033550188293591564,2.9565297128098598,1.0204909510813778,6.919420593374742,1.0445537892023695,1.9934954671535208,616.8540480916047,0.9845482376722061,191.24235420653596,-4.7463758696772835,-1.9355860867522203,0.36971967968473457,-1.220617842231085,-0.8809592685108489,0.0,4.064351669329478,10.950358821032687,2008.0484754959411,184688.25745879763
18.48173522789572,61.589993825804726,7390.83358672713,1.0014927006394054,4.950198804757547,5.12491791186209,1971.517764695983,1973.3037763744912,-0.16071359199053345,793.4852341904084,0.394487340635172,120.29074853734694,879.1468721501465,1.0000097796485983,0.9899672183885052,902.3811104583497,-19.979001491231,2.3257799201774696,968.30093200038,-0.030268468821610404,0.0018730890392585195,1.016858303207046,-0.049322495575086674,1.9368940452057721,0.9877463631636398,6.034466657795268,0.025821660251307357,1.9658793184569303,580.9717075355005,0.9920569699072642,208.5271328631237,-1.2295097340079002,2.963296779539778,-0.6203816728628313,5.325827634728022,4.285710070565655,0.0,25.924453488909116,8.797362180861807,2008.9731901355676,126235.31426700913
20.569126683773117,64.30225960484808,8330.900664394878,1.0002098099727372,7.086426111460031,4.96205819088546,2003.7403277133885,2003.532117823662,113.60366241464915,-24.035015954251246,-4.0352635881868375,1484.187223626637,1430.9515824870584,0.9867867480226016,0.9833101446613614,1420.1749958793177,-11.231878533508397,0.43279357701258614,1463.2831813320558,-0.023567558507641646,-0.008484880068633906,2.000564873636566,-0.01791833835837009,3.014399485356503,1.0055230972647313,7.054101037140891,0.025998270304961674,2.0624677383447882,612.2574154228339,0.9749863379605124,187.4621628618591,55.50205834870182,-1.169911562353501,0.3253344960773679,-2.66075978772841,1.4577208451626829,0.0,33.68187052041286,10.898522342580458,2006.9011767328402,180333.44157615508
75.00520619274322,35.11201747123571,6175.897783714355,0.9997948594481795,6.02114140296771,5.978897937267809,1916.5212163912654,2000.6459820145838,-8.021017338017584,-12.5943956330234,3.284428546971063,762.1899992401454,732.2199932607655,1.0025453825460018,0.9738271268704105,725.7672109538679,758.1007367675821,-3.947683626539022,1478.0454246225743,0.006192173620684591,-0.016560474293000605,1.9823709084268806,-0.02072141755610676,3.0063301179477224,1.0069602041253556,9.047467178806238,1.0117146788934703,-0.0006632333403606664,-20.5280365425355,1.0259626602624918,-0.17694780478924377,290.14727113447526,132.0060343878102,-2.958943429742025,2.139294386814314,-1.9330424865913574,0.0,26.708187617715783,5.9391584347945985,2008.002807009916,132276.2455485707
21.524100931484742,54.86467686725453,6487.830603495484,1.0005522917184269,5.036864028796995,6.929925680985844,1952.1655157335485,1953.7264797789599,-3.2616204764221677,182.30212654246873,554.8953215713332,207.02734556861145,976.7079115126605,0.9948726905071071,1.000837761552222,1154.1008354703583,1.1547367969110212,-2.730752550517125,1187.0442424098378,-0.017854757358440054,0.9902939726128523,1.0071772899930742,-0.0025316074673417967,2.0537282155264323,0.984517043240148,6.027009556177522,-0.01682995050718954,1.0132665194272146,304.6402082152854,0.9834571836080481,-6.326596131366606,-3.9235562785141536,2.1498600105683625,3.22395338105872,1.2107162884563367,2.7708253620408234,0.0,-25.624574891560215,9.025939003417747,2005.8779703700868,125723.12301731807
20.36840849391263,78.86340949468206,11875.374179879907,0.9999626759342161,7.972821005066994,5.002318830810392,2003.6807559093331,2006.629257279014,57.2853748952847,3.0939875037680267,7.261257936234216,1552.7001454266176,1553.8193204651895,0.991709606060555,1.0220909587864127,1552.9303853058373,-31.62400242313205,0.7812584626493447,1577.3867249704383,-0.023795096348864005,-0.0018927256337476735,1.98230058605061,-0.03052350970690669,3.049431525512233,1.0077922860976374,6.895769103509002,0.8936056008832088,2.964626271910398,823.8365922666093,0.9972185112970715,143.56363561862074,110.41917524836148,2.0673335172047023,-3.133028925674486,-0.9463322687448956,2.564867241979936,0.0,-19.547532945296812,7.006736771195863,2007.9542409848193,246893.10658502887
80.07125461949924,66.22583188989925,8609.479324931934,1.0008594777865076,4.971101417076052,8.011142590352256,1972.9740625789475,1977.0648715185064,208.55183921021637,657.8073674929122,1.9885494140064799,359.1604366810375,968.8124998768589,0.986910615041063,0.9966464448118719,1001.97876309098,0.5442784291341216,-2.3721622561999283,1005.9303868020578,0.023657262035061525,-0.026938429822457016,2.0330717984624407,-0.052217870912520836,2.9690962193297836,1.0171405745379074,6.121092518097159,-0.07108358639230092,1.0584094013114362,344.54320686749014,1.0055812252709087,202.75013883191693,-4.780176807396493,3.2756802746360534,-2.599927892979664,2.271316994047626,-3.832681387691734,0.0,-21.53227607961895,11.104047191330157,2008.1266826915837,148918.62558374897
63.02354608634998,70.3303855720916,14164.142877904747,0.9999372019269838,9.046697406976568,4.949913286718303,2009.1143983944553,2008.6940115923626,267.59017874342953,1339.6393212493506,1.0714462012297015,123.30204490381736,1464.8660008866293,1.0074542774762214,0.9965216831429787,1495.7735883118155,1234.605379211901,0.8169873580843736,2736.118713853881,1.018562337976072,-0.0062526756548437834,2.0065715055887967,0.9612609904521715,2.9850774703218206,0.9926261224923082,10.989781008441971,1.0232413216990914,2.998976358576115,855.3562613212841,0.9931826709113708,124.99864999801741,69.97959341052112,4.915801645926622,-1.4574383643741218,4.172440245820681,-0.5444619335622821,0.0,8.381547547050596,11.05526075092764,2008.0301240552476,450075.582384791
74.90116526176794,1.5010394064506112,11642.131210287891,1.000666884145417,6.063829821796503,5.891663253236204,1915.6870786943164,1994.6916073355935,2.696905327279054,6.981993036689889,3.0855349426072793,861.0473312032946,803.7310652171249,1.0029712640954052,-0.0043835498986405695,1440.8136111099805,681.1817453040256,0.062303930113557754,2185.7788778587537,0.00107385276037191,0.005677623377750646,2.014696072870513,-0.02995136051203777,4.9284426587939585,1.001841077282196,10.018897730983294,0.03532177520788083,2.032182983685047,427.60002595023934,1.0032410579974143,11.82357106293065,61.59144999117285,273.46173922970866,3.5685786233722343,-0.3152587806707558,0.5600366003519585,0.0,27.27239934828608,6.990442765002129,2008.8464606375114,213291.69723346175
60.62134878075478,66.60111868912723,15892.380748982705,0.9998458867360995,8.945027199616508,4.99212338175321,2007.604585713837,2007.5890121680773,265.0184773067647,1288.6297235849465,-1.9966425228373819,119.83501399526574,1455.8387107398653,0.9971987527065522,0.9953957192576491,1457.1913298363772,1247.3213881619818,3.745837315741902,2705.0157136739267,0.932926037865916,0.0046359435178439335,2.015948496586664,0.9835841440668354,2.958744685829505,0.9924235207779433,10.940083509323593,1.0372153079626651,3.0439830827103447,848.7147190222757,0.9777850012631043,113.1401404548298,71.00842198156265,-1.9800141255462467,1.6796906361485788,-2.2673256870856955,-4.528398568117001,0.0,-9.748365790945243,10.737342347625518,2007.9844609984398,449870.24665982026
18.10228737079065,-2.4633503402119636,11970.552922646228,0.9989049309061706,4.043654276733949,4.906412804705812,1959.617088850416,1958.7304692325492,4.47129711415746,411.9432564621649,311.14226301866745,375.9623676410645,1096.314138482851,0.9972274279250761,0.9966673483379248,1095.2140887758912,-15.016375372616757,2.508790623731055,1058.7835551304352,1.0261095575315715,0.00963327794969865,1.0319080019173568,0.024866461432464335,3.004223225353997,1.0182361934003625,5.876153733180763,0.984377485558957,1.005989238030014,320.8490220875962,1.0047899893735641,356.31253575777816,-0.9744000110862333,-4.622629372295046,-0.39055904105337375,2.134894653129812,-4.414859450835323,0.0,-34.61278110969456,4.008799437720756,2008.0592557183525,136543.4853484362
123.87020419900367,0.03454630525071228,3796.4262917871797,1.0021395563642863,5.956907769468323,4.95034716113737,2003.4457411043918,2004.3144231945903,168.31578018695953,651.2457565172649,-17.43028332338101,144.03163253938297,866.558219663452,0.9930975077105078,1.0057878777476366,877.0679006579358,-1.0788813522450345,-2.2864589265908792,824.5815785460225,1.0491323348233885,0.0067939236364101116,0.9716062847515722,0.0051291726232822,1.0568103736047063,1.00883771084791,4.054673945020333,1.007762622053312,2.0375003117620603,417.6721419959008,0.989641751177884,138.444414920745,3.035253588775767,-0.16820786315936243,-1.8962753208900078,-2.084433451196371,-1.7504283718168403,0.0,24.557447109103958,5.876946347775487,2007.9710976518838,144392.67885070344
20.30012572656117,61.92724009791263,11031.91462466678,0.9996341470731848,6.069739026449892,4.999595638091479,1948.2923771053074,1950.9962228718798,217.4501995255494,307.0021680569235,3.208865351391768,750.2995468851399,1066.8118545435777,1.0107594616132172,1.000411440666882,1112.857239285047,-9.406744010692217,-0.5341537867823192,1057.965828251677,-0.015595924873153312,0.0070078520670151575,1.0642124436395863,0.03595558032646417,1.9774396989503993,0.9855039800736214,4.826748295253591,0.9784482326192935,1.0044529665892572,242.51533914460012,0.9907032133477335,-3.1928905362775395,131.5301954622689,-7.718493446081964,2.1111204889785116,1.3782718601643045,0.6023277236039004,0.0,2.745262763214211,11.076704903308466,2007.0300826938903,126356.23684327051
45.17231603564614,48.990526431497685,9101.049133391747,1.0005435152462963,6.0465707186385895,6.003520777964877,1934.8049424167607,1951.2913650198839,5.610397172388071,-27.84939082477748,6.688452293862387,781.8729600475585,779.2413710399563,0.9889313512774396,0.9862717263225973,799.5294031107966,601.4997499904821,-2.685382059224944,1376.7495247049296,-0.02090000609501947,-0.003325092718258887,0.9802952526396572,1.0080650119358967,3.0761193889205405,0.9865094180335511,6.068385674400168,1.0368964640760117,0.9561729986771201,531.8624358168693,-0.001199720691455762,5.010432419689871,164.77406829921992,-0.8167313256679809,-1.4687531394066689,125.2632909619613,2.289463621339068,0.0,4.272759280020272,11.982854566183306,2007.0020404308088,139702.52602388573
119.08004511952113,40.78749101917613,5044.42135135879,0.9975029148416844,8.025413538823283,4.9636404861664225,2000.9663413819749,2001.6912227923956,-15.919991724883518,664.021683103356,1.2955313853430315,765.5603598411116,1337.6013752057513,1.0046227396212606,0.9853358604812162,1314.114817553586,3.460924247042381,-1.4856066432328459,1298.274296762828,1.02706265572154,-0.006210568932155278,1.9613042991415774,-0.03195149832680297,2.003993839095153,0.9879128036562698,5.938207088969419,0.014567169610047765,2.008405211165075,606.7026896774416,0.9832535019906378,1.5165088332478713,-2.2867300711129595,165.1475352084247,1.7832587865194764,0.3038430129386076,0.5621949267813522,0.0,-36.29717612923186,3.8008311464099744,2010.025154419004,217121.2362019714
58.82472878465499,64.40181280006861,7976.501093413038,1.002507603261706,7.001464964860497,5.011978324111292,2005.1396236604492,2006.7277142379703,0.5415231221662884,-0.764946744191235,16.434331804134242,743.7858421296793,752.5762112125084,1.0021354857055345,0.9821682013002008,725.1213819078489,816.3340683394166,-2.9802509097321495,1577.0408137033235,-0.013576901988162046,-0.001035586572348848,2.0079778180513044,0.9917756896170348,3.022808969485696,1.0070451530787152,6.105203367174663,-0.03765651901319544,1.9742604700747728,600.1446172409509,1.0050623254239848,-2.5821548478642713,43.92917253183159,4.826498754192539,-0.4075745427913458,0.8091645588342998,-0.20698880319848367,0.0,47.96642690454641,2.926432779241399,2006.032710722146,188187.1748706669
79.69834185451145,84.70274745615592,9961.183355529185,0.9991100936059181,5.96495442903373,5.021623236130313,1991.0959817185703,1987.8566812066888,218.6462706051417,793.1517509348171,4.789113852091528,664.0136986685511,1492.8579402012763,1.0001238664641163,1.0094292769576385,1513.7266334346486,30.85999932274003,-1.0860105488068503,1545.7671180658124,1.0126011489010425,-0.00022345841648547306,2.0190465732693763,0.011502351082034049,3.0517744402353366,0.9828933110275018,5.036152735916448,1.0036621006189546,1.9836401581921552,582.5798250491204,1.006117684303834,220.40684360172742,0.9055379958065002,0.871751249981867,-2.941805524237502,1.6968093396704538,-0.9906595193629891,0.0,11.297898329944037,7.914159696768029,2007.9768659387223,181687.9829013325
18.84437409181293,108.72577991396521,14398.751809053983,0.9992351957174246,6.096379919975404,6.996772782992903,1957.4838884809005,2003.9762583726106,108.70033214034372,1225.7367210194536,5.986806439161287,272.50248143319266,1483.2708174055874,1.0007433168636222,0.9887965158268236,1820.1044448401794,31.387151125069945,0.09023235265972783,1828.953729649238,0.9760354101466847,0.002294760187759949,2.0432085068432477,0.06851047101916191,3.0132323935250076,1.003038920347108,7.006827346600243,1.9885436440927275,1.9576362164034369,408.85401425253735,1.0179534047111296,0.8574330423500046,88.33866040583169,2.238688737717495,-0.09727879166963387,197.67674443335696,0.9697079576947988,0.0,-7.121859142749712,5.908072403279516,2007.1132753130084,256720.22354452615
20.972429291432437,82.15245680261349,14011.745865075683,0.9994136331100545,8.955752867502591,5.037749570918112,2004.1919449044033,2005.6361621169992,197.6657331170315,1281.1108181471782,-6.314997228199994,697.7261351267424,1927.4591601882903,0.999925104285414,0.9800086244551687,1927.4860844923385,6.649196953311738,-0.56504804766186,1930.8237552578569,1.013303687255145,-0.017473348274031297,1.973836958535463,0.026791419267681554,2.9426523813280583,0.9934104408849171,7.964490762096605,1.0292838987787958,3.0093378945633047,663.0124987333271,0.9829651465335384,188.21096321285899,53.27166360766858,-3.2230987113192877,-0.050152628428887555,-1.9792181100704491,0.09717092166875609,0.0,-3.5780701926209657,7.174071617060812,2007.0508990737098,382069.92778196215
54.48492569260998,73.24683343574334,9129.509059093567,0.9996634653399795,5.982514025398205,6.9904915514525605,1960.4725539241763,1982.8840104519775,8.03595096417504,601.5305311294313,3.4768033077040603,320.5544909871641,911.466952615637,0.9965645280294787,0.9912250535858484,1111.9654585178957,647.0117322832308,2.911621883221999,1783.7402718516935,0.013239355216205367,0.0037258541979152244,1.0096740473457322,0.9849025824731383,2.9789683100511968,1.0182291322909596,7.022443554915258,1.0350965872142321,1.9313213844641277,442.71517097461907,1.0192848601271585,3.297495227991216,-2.2602239863585067,-4.46623501553762,1.1337346207851247,128.5644939143907,-2.2381835733457436,0.0,17.42118064313351,6.171163111611988,2006.0894335160497,171715.06716252567
60.82292463950924,65.68736106716005,9019.46118579527,1.0005069176570693,5.8679764048717065,5.021268485624721,2005.2112528759867,2002.9136162171817,-0.3301637955893255,29.337007403636086,11.227333959380719,768.9596550523707,794.8168283241245,0.9970999190308798,1.0115165243056234,749.8729704737667,846.1601384810044,-5.34396733727358,1653.0092885979416,-0.04179069119841135,0.0018640409373037853,1.9657696067190362,1.018056304928201,2.9926202579915815,0.9948020754365473,5.961304745651867,-0.013819334190442966,2.008802054243992,514.7528032374357,1.0031356528416733,142.0089949312971,45.54743362679167,3.4055686375378627,-0.17098204016527915,0.4256344816539721,-2.842621674382886,0.0,-23.269373972939597,11.874738678778785,2007.9292638865838,170102.4920047806
160.6149213983024,22.31247272395533,2374.480431229339,0.9982677140695679,5.088081191398149,4.925837446055348,1970.7923712246125,1970.245123772156,286.45161139739884,-0.6955438232079028,-12.642530975630876,605.5519581901417,648.5217039628155,1.0062244965919598,1.006299444076937,626.8549963296285,672.7636283093274,-0.6761775682546096,1347.8415096848114,-0.011059755611867766,0.006653279220749859,1.9932636791504574,0.921338307491662,3.0233731188777115,0.9925919144315023,5.894509675739106,-0.010205251557712106,1.990310109871425,452.1195211159514,1.0047988437387851,2.738669069886537,-4.380712717994452,0.7085257218228538,2.303863617362228,-3.6684466224203183,-0.11192127995963885,0.0,-19.285972480808613,4.261512723748276,2006.9428195196315,95664.42405342349
14.745681389041025,63.90646225483738,7986.346784887766,1.0006695011884306,7.012075777741143,4.946336099130986,2009.0744481467846,2008.268187327751,100.61946491694954,696.1032693109204,4.90867614213199,551.9028007555056,1225.2629067305188,0.9931755546871102,1.021974278606745,1209.7409187870207,-19.354804711040064,0.7388815136955248,1203.5608152560837,1.0245939409031897,0.02033510155149159,2.0148223165837864,0.03142859003944299,1.9921046942285894,0.9995414486958566,5.83670975668304,-0.046716459860174336,2.032392810438652,621.6967237378259,0.9901644435537256,113.98009767640535,44.858033998978584,0.06411965819252288,-0.09826168928171165,-2.8378410828149248,1.3279647027104402,0.0,-21.081591006004633,9.191684700820913,2006.8878231094816,193117.39200112
21.733883593326606,84.42480628128597,13316.19673135484,0.99874002918635,9.010617257684473,5.032237172196743,2008.4155883550711,2008.135835374296,353.1738180966156,1229.6592608815274,-16.28538922619166,444.75275470456484,1714.9120738900572,0.9917129340437116,1.0071426383690156,1719.887416385032,12.095070469755797,2.4521396397220863,1711.01378277696,0.9749038403151244,0.003301341513591396,1.9959924104352105,-0.0358156106715588,3.058134830785036,0.9994391532014589,7.9074878957556125,0.9995121634970126,2.993591258311177,755.6531107448218,1.026685303769292,327.3893928780273,66.24443127810788,-2.2882862081534565,-0.6495759606250906,3.6227799977304795,0.1527165406300963,0.0,4.7361837203116055,2.0284722143095513,2009.0567610717446,319731.7140261287
